Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
LEGI-2023-0052,Legislative Land Development Application,In Review,,11/9/2022,,,Plan,,2.36387E+11,"SPEX-2022-0046:  A Special Exception to increase maximum FAR permitted from 0.60 to 1.0pursuant                                                              to Section 4-506(C)                                                   
SPEX-2022-0048:  A Special Exception to increase maximum Lot Coverage permitted from   0.45 to 0.60 pursuant to Section 4-506(A).                            
ZMAP-2022-0022:  A Zoning Map Amendment to rezone 11.7 acre portion of a 107.9 acre    property from JLMA-20 to PD-IP.                                       
"
ZRTD-2022-0006      ,Zoning Map Amendment - ZCASE,In Review,,10/17/2022,,,Plan,22341 DRESDEN ST STERLING VA 20166,44163380000,"BROAD RUN BUSINESS CENTER : A Zoning Conversion to permit the development of all principal and    accessory uses as permitted in Section 4-500, et seq. of the current  iteration of the Revised 1993 Loudoun County Zoning Ordinance."
ZMAP-2022-0021      ,Zoning Map Amendment - ZCASE,In Review,,10/3/2022,,,Plan,19817 BELMONT RIDGE RD ASHBURN VA 20147,1.14356E+11,BELMONT INNOVATION CAMPUS : A Zoning Map Amendment to rezone 84.52 acres from A-3 and PD-GI to    PD-IP.
CMPT-2022-0007      ,Commission Permit - Commission Permit,Submitted,,9/26/2022,,,Plan,42139 REEDS FARM LN ALDIE VA 20105,2.03174E+11,RACEFIELD SUBSTATION : A Commission Permit for a Utility Substation to serve planned data    center and an existing data center on property.
CMPT-2022-0005      ,Commission Permit - Commission Permit,Withdrawn,,9/23/2022,,,Plan,,2.0317E+11,SOUTHFORK SUBSTATION : A Commission Permit for construction of a NOVEC Electrical Substation with associated access road and stormwater management facilities.
LEGI-2023-0046,Legislative Land Development Application,In Review,,9/23/2022,,,Plan,,83277956000,"ZCPA-2022-0007:  A Zoning Concept Plan Amendment to opine on whether or not the        proposed trellis fulfills Proffer I.6.B.ii and meets the need for     substantial conformance with Sheet 6A of the approved CDP with        ZMAP-2013-0003.                                                       
"
ZMOD-2022-0074      ,Zoning Modification - ZCASE,In Review,,9/13/2022,,,Plan,19391 LANSDOWNE BLVD LEESBURG VA 20176,82281875000,"LANSDOWNE BLVD REZONING : A Zoning Modification request to modify Section 5-200(A)(6) to permit enclosed or unenclosed porches to project a maximum of 4 feet,        provided that they do not extend closer than one foot from a lot line (3 feet required for each under the written regulation)."
ZCOR-2022-0249      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,9/13/2022,,,Plan,,32379178000,"PIN: 032-37-9178 DETER : the Revised 1993 Loudoun County Zoning Ordinance (Revised 1993 Zoning Ordinance) does not preclude the Subject Property from being          transferred by purchase, but it would have to be retained as open     space that is accessible to the residents of the Sterling Park        rezoning (ZMAP #55), now and in the future, through a new restrictive covenant that meets the standards of Section 4-111(B)(2) of the       Revised 1993 Zoning Ordinance.                                        Anna Haynes is requesting a zoning determination letter regarding     whether a portion of PIN: 032-37-9178, the Sterling Golf, Swim, and   Tennis Club may be added to 708 W. Jasper Court through a boundary    line adjustment deed."
ZMOD-2022-0073      ,Zoning Modification - ZCASE,In Review,,9/12/2022,,,Plan,19391 LANSDOWNE BLVD LEESBURG VA 20176,82281875000,LANSDOWNE BLVD REZONING : A Zoning Modification request to modify Section 5-1101(A) to permit upto 2 off-lot parking spaces to be used to meet Zoning Ordinance       parking requirements for 16 foot wide units on the Property.
ZRTD-2022-0005      ,Zoning Map Amendment - ZCASE,Approved,,8/29/2022,,,Plan,STERLING VA 20164,33387850000,OPPIDAN INVESTMENT COMPANY : A Zoning Conversion in the Rt. 28 Tax District to convert from PD-IP  under the 1972 Zoning Ordinance to PD-IP under the Revised 1993 ZoningOrdinance.
ZMOD-2022-0068      ,Zoning Modification - ZCASE,Withdrawn,,8/19/2022,,,Plan,,97302707000,"DULLES LOGISTIC REZONING : A Zoning Modification pursuant to Section 4-605(B)(3) to reduce the   side yard setbacks from 15"" to 10""."
ZMOD-2022-0069      ,Zoning Modification - ZCASE,In Review,,8/19/2022,,,Plan,,97302707000,DULLES LOGISTIC REZONING : A Zoning Modification pursuant to Section 5-1404(D) to reduce the     required width of the Type C landscape buffer yard from 25' to 15'.
ZMAP-2022-0020      ,Zoning Map Amendment - ZCASE,In Review,,8/8/2022,,,Plan,,97302707000,DULLES LOGISTIC REZONING : A Zoning Map Amendment to rezone from MRHI & CLI to PD-GI.to develop  warehouse use.
LEGI-2023-0043,Legislative Land Development Application,In Review,,8/8/2022,,,Plan,25435 PLEASANT VALLEY RD CHANTILLY VA 20152,97302707000,"ZMAP-2022-0020:  A Zoning Map Amendment to rezone from MRHI & CLI to PD-GI.to develop  warehouse use.                                                        
ZMOD-2022-0069:  A Zoning Modification pursuant to Section 5-1404(D) to reduce the     required width of the Type C landscape buffer yard from 25' to 15'.   
"
ZRTD-2022-0004      ,Zoning Map Amendment - ZCASE,Approved,,8/2/2022,,,Plan,22630 DAVIS DR STERLING VA 20164,33392929000,INTERRA SKY ZRTD : A Zoning Conversion in the Rt 28 Tax District to convert 8.8 acres    from PD-IP under the 1972 Zoning Ordinance to PD-IP under the Revised 1993 Zoning Ordinance.
ZMAP-2022-0019      ,Zoning Map Amendment - ZCASE,In Review,,8/1/2022,,,Plan,25277 GUM SPRING RD CHANTILLY VA 20152,2.05182E+11,"STONE RIDGE SECTION 40 : A Zoning Map Amendment to rezone the R-1 zoned properties PDH-4       Administered as R-8 ADU, pursuant to Section 7-800."
ZMAP-2022-0017      ,Zoning Map Amendment - ZCASE,Void,,7/29/2022,,,Plan,,,N/A : N/A
ZMAP-2022-0018      ,Zoning Map Amendment - ZCASE,Void,COMMONWEALTH CENTER PROJECT,7/29/2022,,,Plan,20550 HERON OVERLOOK PLZ ASHBURN VA 20147,40353062000,COMMONWEALTH RESIDENTIAL : A Zoning Map Amendment to rezone from R-24 to R-24 to allow concurrentZMOD of Article 7 ADU regulations.
ZMAP-2022-0016      ,Zoning Map Amendment - ZCASE,In Review,COMMONWEALTH CENTER PROJECT,7/18/2022,,,Plan,20550 HERON OVERLOOK PLZ ASHBURN VA 20147,40353062000,COMMONWEALTH RESIDENTIAL : A Zoning Map Amendment to rezone the Property from the PC-CC(SC) to   the R-24 zoning district to develop a 118-unit multifamily attached   building.
LEGI-2023-0041,Legislative Land Development Application,In Review,COMMONWEALTH CENTER PROJECT,7/18/2022,,,Plan,20550 HERON OVERLOOK PLZ ASHBURN VA 20147,40353062000,"ZMAP-2022-0016:  A Zoning Map Amendment to rezone the Property from the PC-CC(SC) to   the R-24 zoning district to develop a 118-unit multifamily attached   building.   
SPEX-2023-0018:  A Special Exception per ZO Section 7-1003(C)(1) and (C)(2) to reduce  the front yard 25' setback to 10' feet and reduce the 10' side and 25'corner setback to 10' for side and corner.                                                                                      
ZMOD-2022-0057:  A Zoning Modification to modify previously approved ADU requirements  and to reduce ADU requirements pursuant to Section 7-100.             
ZMOD-2022-0058:  A Zoning Modification to modify Section 1-205(A) to allow access from private access easement.                                              
ZMOD-2022-0059:  A Zoning Modification to modify Section 4-206(D) to allow access      through commercial center on private streets.                         
ZMOD-2022-0061:  A Zoning Modification to modify parking requirements pursuant to  Section 5-1102.                                                       
ZMOD-2022-0062:  A Zoning Modification to modify Section 5-1404(B) to reduce buffer  requirements.                                                         
ZMOD-2023-0029:  A Zoning Modification to modify Section 3-708(A) to provide a total of7,000 square feet of active recreation space within the R-24 zoning   district.                                                             
ZMOD-2023-0033:  A Zoning Modification per ZO Section 3-707(B) to allow a 60 foot      building height without additional setback requirements for a height  over 45 feet for the both attached and stacked multi-family buildings.
ZMOD-2023-0034:  A Zoning Modification per ZO Section 5-1403(B) to allow a 10 foot  building and parking setback along Commonwealth Center Drive.         
ZMOD-2023-0035:  A Zoning Modification per ZO Section 3-702(A) to allow access to lots created after the rezoning to be provided by Category A&B private     roads."
