Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ2023-00004","Rezoning - Residential","Under Review","ASHFORD GLEN","10/26/2022","","","Plan","13033 MINNIEVILLE RD WOODBRIDGE VA 22192","8292-98-0738","ASHFORD GLEN- This is a request to rezone from B-1, General business and A-1, Agricultural to PMR, Planned Mixed Residential to allow for the development of 359 single family attached and triplex homes. The Property is located on the west side of Telegraph Road and the east side of Minnieville Road, northeast of the intersection of Sturbridge Road and Minnieville Road. The subject site is identified on County maps as GPIN 8292-98-2048, 8292-98-0738, 8292-98-3317, 8292-98-0222, 8292-88-9614, 8292-97-2891, 8292-97-5766, 8292-96-8599, 8392-07-1366, 8292-98-4809, 8292-98-6200 and 8292-97-7490 on approximately  36.595 acres; is zoned B-1, General Business and A-1, Agricultural; and is designated RC, Residential Community , and POSA, Parks and Open Space in the Comprehensive Plan. The Draft 2040 Comprehensive Plan designates the Property as RN-2, Residential Neighborhood, and POS, Parks and Open Space.  Occoquan Magisterial District."
"REZ2023-00003","Rezoning - Non-Residential","Under Review","WAWA  ON CENTREVILLE","10/06/2022","","","Plan","8314 MAPLEWOOD DR MANASSAS VA 20111","7896-28-2932","WAWA ON ROUTE 28- This is a request to rezone from R-4, Residential to B-1, General Business, and concurrent request for a special use permit to allow for a motor vehicle fuel station with a by-right convenience store with a restaurant/carryout and a sign modification to allow an LED sign. The properties are located northeast of the intersection of Centreville Rd and Maplewood Drive and approximately 220 ft southeast of the intersection of Centreville Rd and Birch St; are addressed as  8105, 8107, 8109, 8111 Centreville Road and 8314 Maplewood Drive; and are identified on County maps as GPIN 7896-28-1031, 7896-28-1142, 7896-28-1252, 7896-28-1362 and 7896-28-2932 on approximately 2.6 acres; is zoned B-1, General Business and R-4, Residential and is designated GC, General Commercial in the Comprehensive Plan, and in the Yorkshire Redevelopment Overlay District and Study Area. Coles Magisterial District."
"REZ2023-00002","Rezoning - Proffer Amendment","PC Scheduled","DC-4","09/27/2022","","","Plan","10680 UNIVERSITY BLVD MANASSAS VA 20110","7695-38-5047","DC-4 PRA - To amend Proffers associated with PLN2002-00343 to allow for an increase in gross floor area for Data center uses. The property is located at 10680 University Blvd; located on the north side of University Blvd, 0.28 miles west of the intersection of University Blvd and Godwin Drive. The subject site is identified on County maps as GPIN 7695-38-5047 on 20.0433 acres; is zoned PBD, Planned Business District; and is designated TF, Technology Flex in the Comprehensive Plan, and is located in within the Airport Safety Overlay District, Resource Protection Area Overlay, Innovation Park  Technology Center, Technology Overlay District, and Data Center Opportunity Overlay District.  Brentsville Magisterial District."
"REZ2023-00011","Rezoning - Proffer Amendment","Under Review","Casey's Corner PRA ","09/09/2022","","","Plan","13039 BALLS FORD RD MANASSAS VA 20109","7496-99-5193","Casey's Corner PRA- This is a request to rezone from B-1, General Business to M-1, Heavy Industrial District to allow the continuation of the existing uses and provide for option of redevelopment under the M-1 standards, and concurrent request to amend the proffers associated with Rezoning #PLN2014-00095 to the Sheetz portion of the property to reduce the area subject to approved proffers. The property is located on the east side of Balls ford Road at its intersection with Merrifield Garden Way. The property address is 13039 Balls Ford Rd; and is identified on County maps as GPIN 7496-99-5193 on approximately 6.15 acres; is zoned B-1, General Business and is designated I-4, Industrial (Heavy Industrial) in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District and Airport Safety Overlay District. Brentsville Magisterial District."
"REZ2023-00010","Rezoning - Non-Residential","Under Review","Casey's Corner Rezoning","09/09/2022","","","Plan","13039 BALLS FORD RD MANASSAS VA 20109","7496-99-5193","Casey's Corner Rezoning- This is a request to rezone from B-1, General Business to M-1, Heavy Industrial District to allow the continuation of the existing uses and provide for option of redevelopment under the M-1 standards, and concurrent request to amend the proffers associated with Rezoning #PLN2014-00095 to the Sheetz portion of the property to reduce the area subject to approved proffers. The property is located on the east side of Balls ford Road at its intersection with Merrifield Garden Way. The property address is 13039 Balls Ford Rd; and is identified on County maps as GPIN 7496-99-5193 on approximately 6.15 acres; is zoned B-1, General Business and is designated I-4, Industrial (Heavy Industrial) in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District and Airport Safety Overlay District. Brentsville Magisterial District."
"REZ2023-00001","Rezoning - Proffer Amendment","Under Review","INNOVATION ON THE PARKWAY PRA","09/06/2022","","","Plan","11101 UNIVERSITY BLVD MANASSAS VA 20110","7695-09-7902","INNOVATION ON THE PARKWAY - This is a request to amend the proffers associated with REZ2000-0001 to increase building height from 70 to 105 for data center and to allow the maximum FAR of 1.0. The property is located at 11101 University Blvd., on the southwest corner of University Blvd and Innovation Dr. The subject site is identified on County maps as GPIN 7695-09-7902 on 17.7267 acres; it is zoned PBD, Planned Business District; and is designated OMU, Office Mixed Use in the Comprehensive Plan. It is located within the Innovation Smal Area Plan and Innovation Park-Technology Center, Data Center Overlay Districts, Technology Overlay District, and within the DIECA Communications Planned District and the Airport Overlay District. Brentsville Magisterial District."
"WAI2023-00022","Waiver - DCSM Sec 600","Pending","Riverside Station","07/28/2022","","","Plan","","8392-95-6684","WAIVER FOR Riverside Station Land Bay A - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"WAI2023-00021","Waiver - DCSM Sec 600","Pending","Riverside Station","07/28/2022","","","Plan","","8392-95-6684","WAIVER FOR Riverside Station Land Bay A - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"WAI2023-00020","Waiver - DCSM Sec 600","Pending","Riverside Station","07/28/2022","","","Plan","","8392-95-6684","WAIVER FOR Riverside Station Land Bay A - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"WAI2023-00019","Waiver - DCSM Sec 600","Pending","Riverside Station","07/28/2022","","","Plan","","8392-95-6684","WAIVER FOR Riverside Station Land Bay A - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
"WAI2023-00018","Waiver - DCSM Sec 600","Pending","Riverside Station","07/28/2022","","","Plan","","8392-96-9852","WAIVER FOR Riverside Station Land Bay B - The above referenced requests consist of two separate rezoning applications identified as Riverside Station Land Bay A and Riverside Station Land Bay B. More specifically, Riverside Station Land Bay A is a request to rezone 6.30 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 330 dwelling units and 40,000 square feet of non-residential uses on properties identified as GPINs 8392-95-9150, 8392-95-8090 and 8392-95-6684. Riverside Station Land Bay B is a request to rezone 12.95 acres from the B-1, General Business, to the PMD, Planned Mixed Use District, to permit up to 640 dwelling units and 90,000 square feet of non-residential uses on properties identified as GPINs 8392-96-9852 and 8492-06-2030. Associated with these requests are numerous waivers and modifications. Collectively, the two sites are located in the northwest quadrant of Occoquan Rd. and Jefferson Davis Hwy.  The sites are designated TC, Town Center in the Comprehensive Plan and are located in the North Woodbridge Small Area Plan and Redevelopment Overlay District. Woodbridge Magisterial District"
