"Submitted","Record Number","Record Type","Address","Project Name","Status",
"04/04/2018","BLDC-180940006","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/04/2018","BLDC-180940005","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/04/2018","BLDC-180940004","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/04/2018","BLDC-180940002","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/02/2018","BLDC-180920063","Commercial New",,"FFX CO BUS SHELTER","Issued",
"04/02/2018","BLDC-180920059","Commercial New",,"FFX CO BUS SHELTER","Issued",
"03/27/2018","BLDC-180860284","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/27/2018","BLDC-180860259","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/27/2018","BLDC-180860006","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Issued",
"03/26/2018","BLDC-180850037","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850036","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850035","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850032","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Inspections Completed",
"03/26/2018","BLDC-180850030","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850029","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850028","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850023","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850011","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850010","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850009","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850008","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/26/2018","BLDC-180850007","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/23/2018","BLDC-180820032","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Issued",
"03/23/2018","BLDC-180820006","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810296","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810295","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810294","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810293","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810278","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810161","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810160","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810159","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810158","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810156","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810106","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810055","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810006","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810005","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810004","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/22/2018","BLDC-180810003","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/20/2018","BLDC-180790065","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/20/2018","BLDC-180790013","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Closed",
"03/12/2018","BLDC-180710256","Commercial New","9910 RICHMOND HWY LORTON, VA 22079-2424 United States","INDEPENDENCE LANDSCAPING","Inspections Completed",
"03/07/2018","BLDC-180660013","Commercial New","3019 CENTREVILLE RD HERNDON, VA 20171-0000 United States","TACO BELL","Inspections Completed",
"03/05/2018","BLDC-180640028","Commercial New","4627 HOLBORN AVE ANNANDALE, VA 22003-4555 United States","WAKEFIELD CHAPEL REC ASSOC.","In Review",
"02/28/2018","BLDC-180590215","Commercial New","1007 ELECTRIC AVE SE VIENNA, VA 22180-4902 United States","J3 DESIGN COLLECTIVE","Issued",
"02/27/2018","BLDC-180580126","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/27/2018","BLDC-180580117","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/27/2018","BLDC-180580111","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/27/2018","BLDC-180580108","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/27/2018","BLDC-180580095","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Issued",
"02/27/2018","BLDC-180580042","Commercial New","4950 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE AT WESTFIELDS","Closed",
"02/26/2018","BLDC-180570179","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/26/2018","BLDC-180570037","Commercial New","1301 POTOMAC SCHOOL RD MCLEAN, VA 22101-2350 United States","POTOMAC SCHOOL ATHLETIC CENTER","Inspections Completed",
"02/22/2018","BLDC-180530010","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/20/2018","BLDC-180510373","Commercial New","11401 RIDGE HEIGHTS RD RESTON, VA 20191-1309 United States","LANGSON HUGHES M.S","Closed",
"02/20/2018","BLDC-180510372","Commercial New","11401 RIDGE HEIGHTS RD RESTON, VA 20191-1309 United States","LANGSON HUGHES M.S","Issued",
"02/20/2018","BLDC-180510370","Commercial New","11401 RIDGE HEIGHTS RD RESTON, VA 20191-1309 United States","LANGSON HUGHES M.S","Inspections Completed",
"02/16/2018","BLDC-180470006","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/16/2018","BLDC-180470005","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/16/2018","BLDC-180470004","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/16/2018","BLDC-180470003","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/16/2018","BLDC-180470002","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/15/2018","BLDC-180460061","Commercial New","6104 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDO BLD #3","Closed",
"02/15/2018","BLDC-180460032","Commercial New","7750 CAPITAL ONE TOWER RD MCLEAN, VA 22102-0000 United States","CAPITAL ONE","Closed",
"02/14/2018","BLDC-180450231","Commercial New","2937 STRATHMEADE ST FALLS CHURCH, VA 22042-1322 United States","SHINING STAR COMMUNITY CHURCH","In Review",
"02/14/2018","BLDC-180450169","Commercial New","6400 BEATLES LN ALEXANDRIA, VA 22310-0000 United States","WALHAVEN WOODS COMMUNITY CENTE","Closed",
"02/13/2018","BLDC-180440025","Commercial New","6101 FAIRVIEW FARM DR ALEXANDRIA, VA 22315-0000 United States","PINEY RUN CONDOMINIUM","Closed",
"02/12/2018","BLDC-180430134","Commercial New","6883 COMMERCIAL DR SPRINGFIELD, VA 22151-4202 United States","CAPITAL DISTRIBUTION CENTER","Closed",
"02/12/2018","BLDC-180430085","Commercial New","5415 INDUSTRIAL DR SPRINGFIELD, VA 22151-4406 United States","INDUSTRIAL DRIVE SELF STORAGE","Inspections Completed",
"02/06/2018","BLDC-180370256","Commercial New","1853 OLD MEADOW RD MCLEAN, VA 22102-1906 United States","DOLLEY MADISON","In Review",
"02/05/2018","BLDC-180360255","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRRFIELD WPE LLC","Inspections Completed",
"02/02/2018","BLDC-180330050","Commercial New","1803 CAPITAL ONE DR MCLEAN, VA 22102-0000 United States","CAPITAL ONE","Closed",
"01/03/2018","BLDC-180030119","Commercial New","2987 DISTRICT AVE FAIRFAX, VA 22031-0000 United States","NANDO'S","In Review",
"12/27/2017","BLDC-173610018","Commercial New","1750 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL BLDG A","Inspections Completed",
"12/15/2017","BLDC-173490055","Commercial New","6731 WHITTIER AVE MC LEAN, VA 22101-4532 United States","OFFICE ELEVATOR","Issued",
"12/14/2017","BLDC-173480289","Commercial New","2245 MONROE ST HERNDON, VA 20171-0000 United States","N/A","Voided",
"12/13/2017","BLDC-173470010","Commercial New",,"WOODLAND PARK EAST","Voided",
"12/13/2017","BLDC-173470009","Commercial New",,"WOODLAND PARK EAST","Voided",
"12/13/2017","BLDC-173470008","Commercial New",,"WOODLAND PARK EAST","Voided",
"12/13/2017","BLDC-173470007","Commercial New",,"WOODLAND PARK EAST","Voided",
"12/07/2017","BLDC-173410003","Commercial New",,"WOODLAND PARK EAST","Voided",
"12/06/2017","BLDC-173400173","Commercial New","2249 WOODLAND GROVE PL HERNDON, VA 20171-0000 United States","FAIRFIELD","Inspections Completed",
"12/04/2017","BLDC-173380207","Commercial New","2410 FOX MILL RD HERNDON, VA 20171-0000 United States","NORTHWEST COUNTY ELEM SCHOOL","Inspections Completed",
"11/21/2017","BLDC-173250325","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250307","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250292","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250165","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250164","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250163","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250162","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250161","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250151","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250134","Commercial New","9500 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Inspections Completed",
"11/21/2017","BLDC-173250093","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250092","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250091","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250090","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250089","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250083","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250080","Commercial New","9555 SAINTSBURY DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Inspections Completed",
"11/21/2017","BLDC-173250055","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Inspections Completed",
"11/21/2017","BLDC-173250054","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250053","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250052","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250051","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250048","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/21/2017","BLDC-173250041","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240007","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240006","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240005","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240004","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240003","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240002","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Closed",
"11/20/2017","BLDC-173240001","Commercial New","2960 VADEN DR FAIRFAX, VA 22031-0000 United States","METRO WEST 6","Inspections Completed",
"11/16/2017","BLDC-173200052","Commercial New","9399 RICHMOND HWY LORTON, VA 22079-1825 United States","FAIRFAX COUNTY GOVERNMENT","Issued",
"11/15/2017","BLDC-173190228","Commercial New","8911 OX RD LORTON, VA 22079-3216 United States","ARTIS SENIOR LIVING","Voided",
"10/30/2017","BLDC-173030145","Commercial New",,"FFX CO BUS SHELTER","Voided",
"10/27/2017","BLDC-173000214","Commercial New","7953 ANGLETON CT LORTON, VA 22079-1012 United States","RUGO STONE LLC","Voided",
"10/25/2017","BLDC-172980277","Commercial New","13220 FRANKLIN FARM RD HERNDON, VA 20171-4034 United States","KC-EDUCATION / KINDERCARE","Issued",
"10/25/2017","BLDC-172980260","Commercial New","6825 SPRINGFIELD MALL SPRINGFIELD, VA 22150-0000 United States","MEZEH","Inspections Completed",
"10/24/2017","BLDC-172970240","Commercial New","7405 RICHMOND HWY ALEXANDRIA, VA 22306-2302 United States","GREEN OLIVER BUFFET AND GRILL","Issued",
"10/16/2017","BLDC-172890100","Commercial New","11400 NORTH SHORE DR RESTON, VA 20190-0000 United States","MARTIN LUTHER KING JR CHRISTIA","Voided",
"10/16/2017","BLDC-172890073","Commercial New","1803 CAPITAL ONE DR MCLEAN, VA 22102-0000 United States","CAPITAL ONE","Inspections Completed",
"10/13/2017","BLDC-172860115","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/13/2017","BLDC-172860114","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/13/2017","BLDC-172860113","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/13/2017","BLDC-172860098","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/13/2017","BLDC-172860093","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/13/2017","BLDC-172860056","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Closed",
"10/12/2017","BLDC-172850134","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Inspections Completed",
"10/11/2017","BLDC-172840100","Commercial New","9504 WORKHOUSE WAY LORTON, VA 22079-0000 United States","WORKHOUSE ARTS FOUNDATION","Issued",
"10/10/2017","BLDC-172830406","Commercial New","1632 CROWELL RD VIENNA, VA 22182-1545 United States","LATTER DAY SAINTS","Closed",
"10/03/2017","BLDC-172760154","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760153","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760152","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760151","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760150","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760149","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760148","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760147","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760146","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760145","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760144","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760143","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760142","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760141","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760136","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760083","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760081","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760075","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760074","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760070","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760068","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760067","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760066","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760063","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"10/03/2017","BLDC-172760050","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"09/25/2017","BLDC-172680195","Commercial New","7604 HERALD ST ANNANDALE, VA 22003-5432 United States","ANNADALE TERRACE ELEM SCHOOL","Inspections Completed",
"09/25/2017","BLDC-172680190","Commercial New","7604 HERALD ST ANNANDALE, VA 22003-5432 United States","ANNADALE TERRACE ELEM SCHOOL","Inspections Completed",
"09/14/2017","BLDC-172570302","Commercial New","6595 SPRINGFIELD CENTER DR SPRINGFIELD, VA 22150-0000 United States","SPRINGFIELD METRO CENTER II","Closed",
"09/14/2017","BLDC-172570290","Commercial New","6595 SPRINGFIELD CENTER DR SPRINGFIELD, VA 22150-0000 United States","SPRINGFIELD METRO CENTER II","Closed",
"09/12/2017","BLDC-172550042","Commercial New","12120 SUNSET HILLS RD RESTON, VA 20190-3231 United States","NANDO'S PERI PERI CHICKEN","Voided",
"08/28/2017","BLDC-172400141","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Inspections Completed",
"08/28/2017","BLDC-172400138","Commercial New","1761 OLD MEADOW RD MCLEAN, VA 22102-4301 United States","HIGHLAND B","Inspections Completed",
"08/24/2017","BLDC-172360096","Commercial New","3955 FAIR RIDGE DR FAIRFAX, VA 22033-0000 United States","N/A","Voided",
"08/23/2017","BLDC-172350045","Commercial New","3951 FAIR RIDGE DR FAIRFAX, VA 22033-0000 United States","N/A","Voided",
"08/22/2017","BLDC-172340167","Commercial New","8515 TOBIN RD ANNANDALE, VA 22003-1105 United States","EAKIN PARK SHELTER","Issued",
"08/17/2017","BLDC-172290288","Commercial New","5914 SEMINARY RD FALLS CHURCH, VA 22041-3012 United States","BAILEYS SUPPORTIVE HOUSING","Inspections Completed",
"08/11/2017","BLDC-172230119","Commercial New","8010 RESEARCH WAY SPRINGFIELD, VA 22153-0000 United States","SICPA SECURNICK CORPORATION","Closed",
"08/11/2017","BLDC-172230107","Commercial New","9350 CROSSPOINTE DR FAIRFAX STATION, VA 22039-2655 United States","SILVERBROOK ELEM SCHOOL","Inspections Completed",
"08/11/2017","BLDC-172230105","Commercial New","9350 CROSSPOINTE DR FAIRFAX STATION, VA 22039-2655 United States","SILVERBROOK ELEM SCHOOL","Closed",
"08/11/2017","BLDC-172230102","Commercial New","9350 CROSSPOINTE DR FAIRFAX STATION, VA 22039-2655 United States","SILVERBROOK ELEM SCHOOL","Inspections Completed",
"08/11/2017","BLDC-172230099","Commercial New","9350 CROSSPOINTE DR FAIRFAX STATION, VA 22039-2655 United States","SILVERBROOK ELEM SCHOOL","Inspections Completed",
"08/11/2017","BLDC-172230097","Commercial New","9350 CROSSPOINTE DR FAIRFAX STATION, VA 22039-2655 United States","SILVERBROOK ELEM SCHOOL","Inspections Completed",
"08/10/2017","BLDC-172220082","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/10/2017","BLDC-172220063","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/10/2017","BLDC-172220059","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/10/2017","BLDC-172220048","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/10/2017","BLDC-172220041","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/10/2017","BLDC-172220033","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/08/2017","BLDC-172200091","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/03/2017","BLDC-172150157","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/03/2017","BLDC-172150085","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/03/2017","BLDC-172150075","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"08/01/2017","BLDC-172130077","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","TYSONS WEST PHASE 2","Voided",
"07/25/2017","BLDC-172060084","Commercial New","13525 DULLES TECHNOLOGY DR HERNDON, VA 20171-3413 United States",,"Voided",
"07/25/2017","BLDC-172060078","Commercial New","1906 RESTON METRO PLZ RESTON, VA 20190-0000 United States","RESTON OFFICE BUILDING 3","Inspections Completed",
"07/24/2017","BLDC-172050057","Commercial New","5740 GENERAL WASHINGTON DR ALEXANDRIA, VA 22312-2407 United States","MICHAEL AND SONS","Inspections Completed",
"07/21/2017","BLDC-172020202","Commercial New","6567 ARLINGTON BLVD FALLS CHURCH, VA 22042-0000 United States","THE FALLS CHURCH ANGILICAN","Inspections Completed",
"07/17/2017","BLDC-171980009","Commercial New","1441 CORNERSIDE BLVD VIENNA, VA 22182-0000 United States","PHASE 1 ELEVATORS","Voided",
